OBJECTID,Neighborhood Name,Primary Ward,HasData,ORIGINAL_OID,Percent Minority Population,Total Population,Population Under 200% of Poverty,Population for which poverty status is determined,"Percent Non-Working Age (0-17, 65+)",Percent Seniors,Percent Children,Percent Unemployed,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,PriorityCategory,Shape__Area,Shape__Length,Percent Working Age (18-64)
191,Saddlewood Ranch,1,1,221,59.8,1632,1219,1590,39.22,21.14,18.08,11.42,221,6.16299918500408,11.1926223106118,1.11185443743733,1467.81803898857,1.2,18,6.8073776893882,39.0403554757339,0.456802254116356,82.1662776171809,23.3333333333333,03 Low-Moderate Priority,79 - 89,0.429289398335367,3801.6312686228,Moderate Priority,11967930.7146912,15996.840353454,60.78
192,Rancho De Colinas,1,1,224,74.42,1388,771,1465,37.75,15.49,22.26,15.92,224,7,9.24564846911963,0.124464896888791,11151.7386403347,0.5,7.5,0,0,0.590673933070326,100,47.3720136518771,04 Low Priority,99 - 100,0.0480561653577448,28882.8704843031,Low Priority,1339700.51330566,5609.2614739562,62.25
193,Saguaro Miraflores,1,1,220,57.08,706,580,701,44.19,26.35,17.85,8.5,220,5.14155844155844,11.6378054585517,0.704259881826556,1002.47084665526,1.2,18,6.3621945414483,36.4872272168931,0.380679671162659,86.1100543414359,17.2610556348074,03 Low-Moderate Priority,79 - 89,0.271916260583398,2596.38757345836,Moderate Priority,7580250.84182739,12005.5468160081,55.81
194,Cherry Avenue,5,1,157,92.08,9997,4645,8936,38.99,10.23,28.77,14.98,157,3.84600335382895,7.92359214238563,3.23255291456708,3092.60212105108,1,15,7.07640785761437,40.5832452462867,0.539013758759046,78.1250724371588,48.0192479856759,02 Upper-Moderate Priority,64 - 79,1.24809565807912,8009.80272248191,High Priority,34795178.1269531,23614.333103939,61.01
195,St. Joseph's Hospital,2,1,455,0,0,0,0,0,0,0,0,455,4.77426636568849,10.0838213877012,0.408720629383758,0,1.2,18,7.9161786122988,,,,,,,0.157807917266361,0,,4402267.17227173,9301.43707139406,0
196,Hidden Hills,2,1,434,33.82,2034,973,1872,37.12,23.4,13.72,8.5,434,3.32303370786517,13.1050358201018,0.967280543319531,2102.80255717714,1,15,1.8949641798982,10.8676319388497,0.375862578374235,95.9152638386418,48.0235042735043,04 Low Priority,89 - 99,0.373469105739799,5446.23362077268,Low Priority,10412272.1885681,13193.9132163505,62.88
197,San Gabriel,6,1,54,46.69,876,507,1067,37.9,19.86,18.04,15.01,54,4.37517433751743,14.4792682538655,0.638484123749242,1371.99965890466,1.2,18,3.5207317461345,20.1914195414865,0.474561481802193,90.4179300227024,52.4835988753515,04 Low Priority,89 - 99,0.246520098406822,3553.46280348459,Low Priority,6865729.53997803,10677.1473357412,62.1
198,Groves Lincoln Park,4,1,338,49.06,5334,3479,5324,37.38,15.37,22.01,18.94,338,4.56163179180587,7.64756479137469,5.12418771644079,1040.94547178395,1.2,18,10.3524352086253,59.3712834847216,0.470202141543256,72.0834953593122,34.6543951915853,02 Upper-Moderate Priority,64 - 79,1.97845993835074,2696.03639507932,High Priority,55157061.3009033,31541.673908434,62.62
199,Broadmoor-Broadway,6,1,10,44.99,869,958,1072,34.41,19.22,15.3,5.69,10,4.02256699576869,19.4179459263473,0.651501666159673,1333.84156194471,1.2,18,0,0,0.325204640548568,100,10.634328358209,04 Low Priority,99 - 100,0.251546199630811,3454.63378606162,Low Priority,7034206.49539185,10585.3997463887,65.59
200,Vista Del Rio 1,2,1,369,23.53,17,13,15,47.06,35.29,11.76,14.29,369,3.30645161290323,22.5967157572862,0.0606470868607922,280.310248685504,1.2,18,0,0,0.285442073936448,,13.3333333333333,,,0.0234159711492814,726.0002112072,,652838.233642578,4011.76236724604,52.94
201,Silverbell Golf Course,3,1,253,73.68,1459,771,1234,34.2,10.69,23.51,10.26,253,4.18205631958088,3.05207172670285,1.37115096747438,1064.06955514712,1.2,18,14.9479282732971,85.7264662022507,0.47321083186761,59.4333076153624,37.5202593192869,01 High Priority,0 - 64,0.52940434829802,2755.92749604444,High Priority,14740502.2355652,19003.1790941638,65.8
202,Grabe Industrial,4,1,316,42.15,242,214,279,37.6,7.44,29.75,9.6,316,7.68487484089945,0.56322821235727,16.9973806490573,14.2374878221852,1.2,18,17.4367717876427,100,0.453367754834304,,23.2974910394265,,,6.56272535901923,36.8749241757339,,182876713.055603,73484.8579292075,62.4
203,Santiago Hills,1,1,210,68.05,889,785,1002,43.87,28.8,15.07,9.79,210,4.28169014084507,12.1148040325472,0.714535281696108,1244.16529564469,1.2,18,5.8851959674528,33.7516372819858,0.399271306954342,86.5239396705726,21.6566866267465,03 Low-Moderate Priority,79 - 89,0.275883614653246,3222.37332259609,Moderate Priority,7691053.00839233,12099.3072644429,56.13
204,Desert Aire/Loma Linda,6,1,403,43.9,492,299,402,38.62,23.98,14.63,7.29,403,4.87743190661479,11.0526173208982,0.475218164509798,1035.31396049962,1.2,18,6.9473826791018,39.8432850054581,0.37465506822346,85.0725113380333,25.6218905472637,03 Low-Moderate Priority,79 - 89,0.183482759119735,2681.45084780929,Moderate Priority,5115385.64651489,10086.5582321087,61.38
205,Dove - Wilmot Addition,6,1,395,45,1260,351,1012,43.25,33.25,10,14.67,395,5.38743455497382,10.7401192571566,0.332754330956537,3786.57731179035,1,15,4.2598807428434,24.4304438615314,0.507150034795205,87.6100995455621,65.3162055335968,03 Low-Moderate Priority,79 - 89,0.128477165463129,9807.19021514842,Moderate Priority,3579445.60498047,8039.62848101865,56.75
206,Sewell,6,1,396,42.13,750,584,1009,39.6,22.53,17.07,13.86,396,4.70045248868778,11.0897118139901,1.00612068222871,745.43741446467,1.2,18,6.9102881860099,39.6305478454857,0.439237808293018,82.5927650228973,42.1209117938553,03 Low-Moderate Priority,79 - 89,0.388465367213095,1930.67404021266,Moderate Priority,10830074.0375366,13635.5236810522,60.4
207,Milagro,1,0,250,0,0,0,0,0,0,0,0,250,9.25764192139738,5.2262216194162,0.20825162821395,0,1.2,18,12.7737783805838,,,,,,,0.0804064031838398,0,,2241636.12985229,6223.1413041436,0
208,El Con Mall,6,1,412,34.78,46,33,38,39.13,23.91,15.22,8.33,412,6.78796561604585,2.57599875131502,0.322270000278075,142.737456047129,1.2,18,15.424001248685,88.4567478231026,0.38199342264636,,13.1578947368421,,,0.124429142756991,369.688314013684,,3468945.78088379,7454.05294234821,60.87
209,Southeast Fringe,4,0,320,0,0,0,0,0,0,0,0,320,8.04810996563574,0.767967936966617,0.796929366678783,0,1.2,18,17.2320320630334,,,,,,,0.307696148720298,0,,8580870.14706421,34181.2894279531,0
210,Hedrick Acres,3,1,28,48.17,3944,1726,3625,22.49,7.61,14.91,13.74,28,5.6015406162465,11.5064583832022,1.29951387881938,3034.98105274809,1,15,3.4935416167978,20.0354839722892,0.544760290930567,89.085463922321,52.3862068965517,04 Low Priority,89 - 99,0.501745113733074,7860.56484069357,Low Priority,13987900.9369507,15868.2448350374,77.51
211,Drexel Park,5,1,19,95.22,2530,760,2362,39.17,5.57,33.56,17.34,19,5.59941944847605,5.75985406933461,0.610439086025124,4144.55767646548,0.8,12,6.24014593066539,35.7872776375254,0.64612332275392,76.877005260525,67.8238780694327,02 Upper-Moderate Priority,64 - 79,0.235691848803512,10734.3551032567,High Priority,6570722.02606201,12318.3302355791,60.83
212,Roger Park,3,1,268,52.29,828,513,1113,43.6,24.76,18.72,20.51,268,4.94301994301994,7.17435028791821,0.319064039622227,2595.09031785705,1,15,7.82564971208179,44.8801521714459,0.519747441216294,76.6736557474931,53.9083557951482,02 Upper-Moderate Priority,64 - 79,0.123191314427161,6721.25306763871,High Priority,3434423.30334473,7903.96607569132,56.4
213,Veteran's Hospital,5,1,176,93.85,130,35,126,40.77,14.62,26.92,20,176,4.84214092140921,4.0939472489567,1.34192549769757,96.8757209122634,1.2,18,13.9060527510433,79.751303282517,0.645320160579652,48.5348761592896,72.2222222222222,01 High Priority,0 - 64,0.518120331331769,250.906965310259,High Priority,14446158.8335266,18961.44796686,59.23
214,Pie Allen,6,1,207,36.19,735,138,347,7.76000000000001,4.08,3.67,18.85,207,5.04580152671756,9.22200793048909,0.475568060301948,1545.52010816987,1.2,18,8.77799206951091,50.3418418065883,0.596934182982121,69.949233791369,60.2305475504323,02 Upper-Moderate Priority,64 - 79,0.183617854640148,4002.87870392803,High Priority,5119193.77780151,14262.7382098791,92.24
215,Pima Ridge,2,1,120,38.89,36,23,36,38.89,22.22,19.44,13.33,120,3.31972789115646,18.2376195192757,0.120865367428942,297.852070992667,1.2,18,0,0,0.383854168805392,,36.1111111111111,,,0.0466663792633512,771.433322410597,,1301068.92379761,5314.80322910138,61.11
216,Southlands West,5,1,149,82.93,41,11,37,36.59,9.76,26.83,15.79,149,7.96243257535695,1.51697840973275,42.7091137163184,0.959982458833713,1.2,18,16.4830215902672,94.5302363935771,0.684315766499623,,70.2702702702703,,,16.4900809974437,2.48634315418801,,459759640.466675,137850.875443825,63.41
217,Hidden Hills 1,2,1,432,29.37,749,404,549,42.19,24.83,17.36,8.47,432,3.33333333333333,8.80063141881494,0.579798182307493,1291.82881708789,1.2,18,9.19936858118506,52.7584388510755,0.305370905521536,83.8891077541445,26.4116575591985,03 Low-Moderate Priority,79 - 89,0.223861329737182,3345.82127640957,Moderate Priority,6241324.89883423,15000.72921469,57.81
218,Pantano Parkview,4,1,334,35.79,271,168,326,44.28,28.04,16.24,15.97,334,4.43977591036415,8.12512089139311,0.321577646760015,842.720265946346,1.2,18,9.87487910860689,56.6324961344343,0.433055196019332,75.4750032854385,48.4662576687117,02 Upper-Moderate Priority,64 - 79,0.124161823568923,2182.63546886106,High Priority,3491975.96133423,8606.17240715514,55.72
219,Tanque Verde Trails,2,1,346,29.47,95,70,101,41.05,21.05,18.95,14.63,346,4.25257731958763,11.508869313184,0.175292860318643,541.950195959558,1.2,18,6.491130686816,37.2266768520548,0.378220796521313,,30.6930693069307,,,0.0676809517548676,1403.64456374784,,1883810.04238892,5890.71507675496,58.95
220,Casa Loma,2,1,456,39.65,1082,626,733,48.24,31.33,16.91,12.11,456,3.82840236686391,13.641347197678,0.15264363533695,7088.40560310007,0.8,12,0,0,0.317069757617089,100,14.5975443383356,04 Low Priority,99 - 100,0.0589360370990081,18358.8862308866,Low Priority,1643122.16931152,5127.9589794228,51.76
221,Sugar Hill,3,1,256,59.79,1634,450,1528,24.91,8.57,16.28,27.05,256,5.02823018458198,7.77734258244126,0.816375645442144,2001.52957663875,1,15,7.22265741755874,41.4219874270384,0.666106178485941,72.4085582496828,70.5497382198953,02 Upper-Moderate Priority,64 - 79,0.315204398927611,5183.93780530728,High Priority,8787483.46914673,13291.4657887866,75.09
222,McCall Addition,3,1,289,59.82,331,122,414,33.23,10.27,22.96,24.36,289,4.85792349726776,9.68473846450397,0.165191374241009,2003.73658443619,1,15,5.31526153549603,30.483059595142,0.621800685745659,81.0456126401149,70.5314009661836,03 Low-Moderate Priority,79 - 89,0.0637807461753858,5189.65392925646,Moderate Priority,1779055.93518066,5342.7312785255,66.77
223,Ladera Brisas,1,1,230,74.29,140,78,147,37.86,15.71,22.14,15.79,230,4.51578947368421,12.0262391506303,0.0838397388755327,1669.85252909533,1.2,18,5.9737608493697,34.2595574577816,0.52600280216058,81.9793767764255,46.9387755102041,03 Low-Moderate Priority,79 - 89,0.0323707041559143,4324.89819577871,Moderate Priority,902426.757293701,4000.92669992156,62.14
224,Rincon Country,4,1,340,19.34,636,493,752,69.5,63.99,5.5,15.79,340,4.19952210274791,4.77854270916757,0.752104589945785,845.627069030181,1.2,18,13.2214572908324,75.8251438503218,0.290005948396825,78.0102572453617,34.4414893617021,02 Upper-Moderate Priority,64 - 79,0.290389205665174,2190.16405428418,High Priority,8096108.44873047,12968.9801679065,30.5
225,Bach Property,2,0,96,0,0,0,0,0,0,0,0,96,3.63461538461538,12.315050656446,0.0405872493822976,0,1.2,18,5.684949343554,,,,,,,0.0156708245978571,0,,428495.355926514,3750.00894063938,0
226,Wrightstown Square,2,1,435,37.74,159,100,157,40.25,21.38,18.24,11.94,435,3.02631578947368,19.3667924764276,0.202995142363931,783.269974583647,1.2,18,0,0,0.362362790571108,100,36.3057324840764,04 Low Priority,99 - 100,0.0783768626504335,2028.6599210937,Low Priority,2185163.0852356,6930.02102343525,59.75
227,Ironwood,3,1,244,73.62,307,162,259,34.2,10.75,23.45,10.39,244,7.49520766773163,9.54678551143562,0.277352595922185,1106.89427289923,1.2,18,8.45321448856438,48.4792402602591,0.556904435563438,73.0016960663161,37.4517374517375,02 Upper-Moderate Priority,64 - 79,0.107086435976829,2866.84300583529,High Priority,2981934.72253418,7817.90026597213,65.8
228,Alvernon and Drexel,5,1,136,0,0,0,0,0,0,0,0,136,7.15,2.11037561357955,0.0343717438975077,0,1.2,18,15.8896243864205,,,,,,,0.0132710045132037,0,,388662.426879883,3135.95477645749,0
229,Vista Del Norte,3,1,265,49.45,637,314,732,47.1,29.36,17.74,15.5,265,4.39175257731959,8.3413293431714,0.260874013691105,2441.79169472302,1,15,6.6586706568286,38.1875196734957,0.467070633274947,82.1637310029009,57.103825136612,03 Low-Moderate Priority,79 - 89,0.100724019806833,6324.21145642944,Moderate Priority,2807491.15203857,7593.98218636214,52.9
230,Greasewood Park,1,1,222,52.79,341,299,362,39.88,19.94,19.94,10.29,222,6.31490159325211,2.44281749565788,0.958488449299278,355.768502217523,1.2,18,15.5571825043421,89.2205431934789,0.424994820576389,62.0817312537595,17.4033149171271,01 High Priority,0 - 64,0.370074459260715,921.436190655264,High Priority,10316775.6268311,12823.1659575481,60.12
231,Tucson Mall,3,1,270,56.25,128,3,4,20.31,5.47,14.84,27.27,270,7.2773851590106,5.97853481427039,0.510601880524036,250.684544813333,1.2,18,12.0214651857296,68.9431812960305,0.630761956323692,56.5132640905368,25,01 High Priority,0 - 64,0.197144488251728,649.269990427327,High Priority,5488938.38815308,10285.4846846243,79.69
232,Pima Verde East,2,1,381,42.21,244,97,264,40.57,27.05,13.11,28.57,381,5.44505494505495,13.4092559564008,0.165301978022782,1476.08639000298,1.2,18,4.5907440435992,26.3279470506841,0.589639574828006,84.4760004949404,63.2575757575758,03 Low-Moderate Priority,79 - 89,0.0638234505343281,3823.04619943358,Moderate Priority,1768321.89706421,5337.1131244401,59.43
233,Wilshire Terrace,6,1,399,37.5,16,13,16,37.5,25,12.5,22.22,399,3.775,11.7474686930198,0.0712701730297246,224.49784138067,1.2,18,6.2525313069802,35.8583078515217,0.412007069797992,,18.75,,,0.0275175676500909,581.446739895529,,767178.039520264,5297.88910148178,62.5
234,San Ignacio Yaqui,3,1,240,83.61,604,171,499,41.06,11.92,28.97,21.66,240,6.06705539358601,4.66692590832201,0.607852382420427,993.66230596138,1.2,18,13.333074091678,76.4652669316177,0.650575505472415,50.2535703148797,65.7314629258517,01 High Priority,0 - 64,0.234693116958366,2573.5735577927,High Priority,5856743.14718628,10965.7908761459,58.94
235,Catalina Highway,2,0,463,0,0,0,0,0,0,0,0,463,5.96774193548387,6.9246832759809,0.0566927703237918,0,1.2,18,11.0753167240191,,,,,,,0.0218892009986584,0,,610290.664550781,3833.73848357852,0
236,Saguaro Canyon,4,1,325,31.46,642,703,817,39.72,15.58,24.14,10.32,325,5.13186813186813,9.64853894380051,0.324170234400809,1980.44092847285,1.2,18,8.35146105619949,47.8956836615715,0.345753720829662,83.4398891623312,13.953488372093,03 Low-Moderate Priority,79 - 89,0.12516282725358,5129.31845730289,Moderate Priority,3489688.97738647,8231.71194221584,60.28
237,La Madera,3,1,32,32.5,1043,587,1020,29.82,16.11,13.71,10.26,32,4.57720057720058,16.0901986786818,0.644617142169703,1618.01468153544,1.2,18,1.9098013213182,10.9527230417253,0.424103984455324,95.3549065173687,42.4509803921569,04 Low Priority,89 - 99,0.248888070057351,4190.6387869843,Low Priority,6938683.7434082,10550.6015006425,70.18
238,Los Reales,5,1,141,69.73,446,323,431,31.39,5.38,25.78,11.52,141,7.53310786756853,0.844602889915399,5.07514372719293,87.8792846023857,1.2,18,17.1553971100846,98.3863143878644,0.537920238426504,,25.0580046403712,,,1.95952394823604,227.606302235545,,54307447.9555359,32529.6962936583,68.61
239,San Clemente,6,1,53,41.61,685,546,787,37.08,21.9,15.18,8.14,53,3.10740740740741,23.8228606184179,0.4978605775537,1375.88720795254,1.2,18,0,0,0.346059770854712,100,30.6226175349428,04 Low Priority,99 - 100,0.192225043671536,3563.53150929955,Low Priority,5359054.14736938,9362.00088344842,62.92
240,Rancho Esperero,2,1,372,21.5,214,150,167,50,40.65,8.88,7.87,372,4.13,13.9689555825438,0.266020401012528,804.449580503872,1.2,18,4.0310444174562,23.1180660419778,0.248213449566072,94.2617850804244,10.1796407185629,04 Low Priority,89 - 99,0.102711051060566,2083.51484859999,Low Priority,2863578.43743896,7085.36858674823,50
241,Speedtano,2,1,117,42.12,311,176,294,38.91,24.76,14.15,18.78,117,4.075,8.39929032980574,0.113451232420441,2741.26594630069,1,15,6.60070967019426,37.8551130368761,0.450694527332042,82.9389077227441,40.1360544217687,03 Low-Moderate Priority,79 - 89,0.0438037657324626,7099.8462072753,Moderate Priority,1221246.03356934,5263.20943889006,61.09
242,Highland Trails,4,1,129,31.35,520,511,594,39.62,15.58,24.04,10.36,129,4.39971949509116,6.54699352673776,1.28255667878237,405.440171652824,1.2,18,11.4530064732622,65.6830668700892,0.327721803206243,78.4742268852181,13.973063973064,02 Upper-Moderate Priority,64 - 79,0.495197902195754,1050.08522389588,High Priority,13816337.9733276,15931.8257119787,60.38
243,Perrine Addition,6,1,93,30.77,39,30,37,33.33,15.38,15.38,19.05,93,5.36842105263158,14.460344278687,0.0852659611818132,457.392369234424,1.2,18,3.539655721313,20.2999486626391,0.431881888275319,,18.9189189189189,,,0.0329213716667126,1184.64079792379,,917820.471252441,5232.42852497927,66.67
244,Sunnyside,1,1,156,95.39,15618,6360,16200,41.68,12.4,29.27,15.38,156,5.01022954091816,6.59970482864551,7.24032006423058,2157.08696044499,1,15,8.40029517135449,48.1757476306922,0.597259660147032,71.2265693427636,60.7407407407407,02 Upper-Moderate Priority,64 - 79,2.79550320570059,5586.82957978792,High Priority,77979330.3213806,37276.5639259824,58.32
245,The Triangle,2,1,371,25,4,0,0,50,25,25,0,371,6.17777777777778,4.28996110119274,0.0389177286455067,102.780921169248,1.2,18,13.7100388988073,78.6271625606954,0.237216311907995,,0,,,0.0150262190373568,266.201363766598,,418931.537536621,3868.39531345909,50
246,Loma Verde,6,1,400,40.53,491,387,608,39.71,24.03,15.68,15.6,400,5.3042071197411,11.3415589826698,0.279164354788574,1758.82053556537,1.2,18,6.6584410173302,38.1862026894737,0.448741044597727,82.864283515905,36.3486842105263,03 Low-Moderate Priority,79 - 89,0.107785959986006,4555.32427473621,Moderate Priority,3005018.97949219,7323.50884721799,60.29
247,Western Hills II,5,1,178,93.44,1112,495,1131,40.83,12.5,28.33,18.9,178,5.65369649805448,6.25253824571972,0.467056371987243,2380.86892010195,1,15,8.74746175428028,50.1667502494902,0.623256403982829,68.733251639998,56.2334217506631,02 Upper-Moderate Priority,64 - 79,0.180331473408642,6166.42219453361,High Priority,5027398.27630615,9928.4744337606,59.17
248,Paseo De Las Iglesias,1,1,185,83.02,53,14,34,43.4,13.21,30.19,30,185,7.8928046989721,1.60105763819704,1.23118627984609,43.0479131124053,1.2,18,16.398942361803,94.0480414696073,0.723499939197536,,58.8235294117647,,,0.47536368027815,111.493583121428,,13252239.953186,20824.5538649708,56.6
249,Amphi,3,1,263,72.53,7556,2222,7564,33.93,8.56,25.37,17.39,263,5.85059068797776,8.68978760003041,2.59334521368233,2913.61133108504,1,15,6.31021239996959,36.1891092962608,0.628509606785026,77.2547971463068,70.6240084611317,02 Upper-Moderate Priority,64 - 79,1.00129618497837,7546.21870467154,High Priority,27914652.3672485,21187.661233527,66.07
250,Heromsa Highlands,2,1,332,33.43,1645,1358,1866,45.84,26.02,19.82,9.82,332,2.81801125703565,7.92059513405589,0.975266262191973,1686.71886209081,1.2,18,10.0794048659441,57.8054526875628,0.299935538613454,82.6620904133613,27.2240085744909,03 Low-Moderate Priority,79 - 89,0.37655240903471,4368.5817977289,Moderate Priority,10531670.1140442,13518.7990721984,54.16
251,Pueblo Gardens,5,1,180,89.13,2557,1098,2316,42.94,10.64,32.26,16.72,180,5.82889258950874,5.45150886459613,2.16369309396872,1181.77573664565,1.2,18,12.5484911354039,71.9656785569501,0.591951426634767,57.3998139094743,52.5906735751295,01 High Priority,0 - 64,0.835406574112251,3060.78510660179,High Priority,23290139.1435852,22017.3357144854,57.06
252,Woodland Villas,2,1,437,37.93,58,36,57,39.66,20.69,18.97,12.5,437,2.672,11.6592396830914,0.106559763902052,544.295500253854,1.2,18,6.3407603169086,36.3643017992714,0.360071749382598,,36.8421052631579,,,0.0411429548616638,1409.71887398499,,1147073.08224487,4280.6187019939,60.34
253,Monte Catalina Estates,2,1,426,46.92,1008,592,892,26.69,10.32,16.37,14.01,426,4.17478510028653,12.693906759487,0.309385687429423,3258.06926744129,1,15,2.306093240513,13.2254597846335,0.455117461502387,93.9808623156157,33.6322869955157,04 Low Priority,89 - 99,0.119454481754451,8438.36066420706,Low Priority,3330353.75167847,9026.42309617706,73.31
254,Lincoln Green,6,0,420,0,0,0,0,0,0,0,0,420,6.80769230769231,11.129545899446,0.0483400399151513,0,1.2,18,6.870454100554,,,,,,,0.0186641937576902,0,,520344.680084229,3312.97914011001,0
255,The Enclave,2,1,368,32.75,171,118,162,41.52,23.39,18.13,8.86,368,3.61194029850746,12.2800993835738,0.118442253948469,1443.7415221294,1.2,18,5.7199006164262,32.8036673650787,0.325023404426006,89.3380403553439,27.1604938271605,04 Low Priority,89 - 99,0.0457308099180563,3739.2733762295,Low Priority,1286064.77377319,5047.52144609866,58.48
256,Foothills Heights,3,1,275,33.68,579,351,603,36.27,25.73,10.54,11.49,275,3.67149758454106,10.3908190047174,0.190108211617359,3045.63382651447,1,15,4.6091809952826,26.4336830889138,0.391132594980046,89.660924938553,41.7910447761194,04 Low Priority,89 - 99,0.0734011908716566,7888.15539808329,Low Priority,2044341.84951782,8319.53326535321,63.73
257,Silver Hills Estates,1,1,81,46.67,60,46,53,45,28.33,16.67,8,81,6.96078431372549,12.0741562814667,0.188185218935018,318.834817843576,1.2,18,5.9258437185333,33.9847523997125,0.391372558769821,,13.2075471698113,,,0.0726587192460359,825.77838726869,,2024906.07470703,6113.32358442248,55
258,West Branch Santa Cruz,1,1,191,73.4,2026,218,465,12.73,6.07,6.66,10.45,191,6.32448979591837,6.94471487269267,0.435493050925907,4652.19822840456,0.8,12,5.05528512730733,28.9920931974918,0.623270779034281,81.9300754869648,53.1182795698925,03 Low-Moderate Priority,79 - 89,0.1681448070149,12049.1380969052,Moderate Priority,4687535.85934448,9202.703672678,87.27
259,Flowing Wells,3,1,25,59.57,9294,2681,9519,41.61,18.4,23.21,15.63,25,6.15701732774903,5.61425578751642,10.9908220047423,845.614640651067,1.2,18,12.3857442124836,71.0323238918644,0.580292861185571,58.7804495321298,71.8352768147915,01 High Priority,0 - 64,4.24358010073686,2190.13186492843,High Priority,118261373.918121,91375.9616285994,58.39
260,Santa Rita Park,5,1,182,82.44,2027,798,1714,34.98,10.71,24.27,15.89,182,5.06141868512111,7.01522856447168,1.03725670811376,1954.19319455266,1.2,18,10.9847714355283,62.9977358728358,0.57905154477794,63.5210637253218,53.4422403733956,01 High Priority,0 - 64,0.40048705401729,5061.33713853455,High Priority,11107710.0895081,17125.3648808176,65.02
261,Tucson Medical Center,2,1,295,21.42,663,244,398,63.35,53.85,9.5,12.08,295,3.54545454545455,10.1183938389836,0.763038641375751,868.894396756392,1.2,18,7.8816061610164,45.2010627712753,0.282421389983582,87.2342530234013,38.6934673366834,03 Low-Moderate Priority,79 - 89,0.294610866524931,2250.42615644285,Moderate Priority,8208971.66372681,15594.2677991448,36.65
262,Littletown,5,1,310,65.56,4187,2475,4293,41.82,10.25,31.57,8.94,310,6.76766169154229,5.87030852498178,1.82363066801105,2295.96928448597,1,15,9.12969147501822,52.3588401924739,0.502591639236994,73.6848846791167,42.3480083857442,02 Upper-Moderate Priority,64 - 79,0.704107737394623,5946.53314774378,High Priority,19618381.5343018,20027.9959777444,58.18
263,Kendall Square,2,1,444,48.29,1317,347,1085,38.04,18.98,19.06,15.77,444,5.12993039443155,12.270097343582,0.391382612879192,3364.99363196422,1,15,2.729902656418,15.6560095507625,0.534726123175055,91.6283227085291,68.0184331797235,04 Low Priority,89 - 99,0.151113671668002,8715.29349702695,Low Priority,4213071.71026611,8392.23348778564,61.96
264,Desert Willow Ranch,2,0,122,0,0,0,0,0,0,0,0,122,6.83130904183536,8.75419715438557,0.687144488841257,0,1.2,18,9.24580284561443,,,,,,,0.265307970406582,0,,7290830.69332886,18133.1010966597,0
265,Kleindale,3,1,288,58.12,1719,519,1312,34.55,11.52,23.04,14.96,288,4.27121771217712,13.4878192377068,0.482193842621167,3564.95634754615,1,15,1.5121807622932,8.67236654071983,0.521482717265284,95.4775107312249,60.4420731707317,04 Low Priority,89 - 99,0.186176083496007,9233.19455281626,Low Priority,5184064.57339478,9293.18860389554,65.45
266,El Rio Plaza,1,0,226,0,0,0,0,0,0,0,0,226,7.60215053763441,7.82358855726058,0.0834143132322621,0,1.2,18,10.1764114427394,,,,,,,0.0322064463964668,0,,897848.851531982,4544.97624863857,0
267,Iron Horse,6,1,206,36.21,638,204,509,11.44,5.64,5.8,10.2,206,5.10963455149502,12.6364916735741,0.272105194505932,2344.68144262528,1,15,2.3635083264259,13.5547356770529,0.535423196817148,92.7424800917809,59.9214145383104,04 Low Priority,89 - 99,0.105060402963121,6072.69705812909,Low Priority,2929638.34573364,6886.77245372413,88.56
268,Thunderbird Heights/Wilmot Desert Esta,6,1,60,33.33,951,410,801,39.43,23.13,16.3,11.67,60,4.61410788381743,12.4060205990247,0.659445561199478,1442.12055695728,1.2,18,5.5939794009753,32.0815083726662,0.421404166077788,86.480718717699,48.8139825218477,03 Low-Moderate Priority,79 - 89,0.254613354653362,3735.07509570626,Moderate Priority,7086948.61050415,10587.2226489493,60.57
269,Colonia Solana,6,1,71,21.25,273,232,330,46.15,37,9.52,3.12,71,2.39221140472879,22.8627345477874,0.652984427587077,418.080414273884,1.2,18,0,0,0.229179831394474,100,29.6969696969697,04 Low Priority,99 - 100,0.252118697018845,1082.82330199253,Low Priority,7029385.10577393,10568.8500175361,53.85
270,Pullman,3,1,76,67.69,1071,327,1063,35.01,12.79,22.22,20.83,76,6.43887147335423,7.93775138572045,0.2803549867348,3820.15676793759,1,15,7.06224861427955,40.5020418933538,0.648117430919894,73.7499206610696,69.2380056444026,02 Upper-Moderate Priority,64 - 79,0.108245665550538,9894.16060728983,High Priority,3017680.80606079,7524.81929629155,64.99
271,Campbell-Grant,3,1,11,32.4,1284,854,1167,30.22,15.42,14.72,14.48,11,4.7997256515775,15.4277407709693,0.65281694325043,1966.86071535897,1.2,18,2.5722592290307,14.7519234658656,0.419599515493508,93.8101000611255,26.8209083119109,04 Low Priority,89 - 99,0.252054030954668,5094.14586680794,Low Priority,7022237.65765381,10603.521037861,69.78
272,Halcyon Acres,2,1,441,24.85,978,419,543,43.25,26.48,16.67,14.86,441,4.0815627141878,11.6172420832844,1.29301808554029,756.369930890287,1.2,18,6.3827579167156,36.6051583082541,0.342621812266707,87.4582743221163,22.8360957642726,03 Low-Moderate Priority,79 - 89,0.499237073925934,1958.98912776877,Moderate Priority,13919035.0723267,21148.0889993687,56.75
